"year","company","debt_ratio","sector"
2017,"walt_disney_cia",1.88616717534705,"entertainment"
2017,"cvs",1.65629570304339,"health_plan"
2017,"united_health_group",1.59770669607978,"health_plan"
2017,"baidu",2.07429381324368,"internet_content"
2017,"adecoagro",1.70985479227083,"farm_products"
2017,"archer_daniels_midland",1.8466337045423,"farm_products"
2018,"warner_bros_discovery",1.47732946035492,"entertainment"
2018,"tesla",1.26947539164212,"auto_manufactures"
2018,"toyota_motor",1.63047791754849,"auto_manufactures"
2018,"netflix",1.25260416666667,"entertainment"
2018,"meta",7.3698796092981,"internet_content"
2018,"honda_motor",1.72264828151274,"auto_manufactures"
2018,"google",4.21999854977884,"internet_content"
2018,"fresh_del_monte",2.19044414535666,"farm_products"
2018,"elevance_health",1.66328143155938,"health_plan"
2018,"walt_disney_cia",2.15439409168378,"entertainment"
2018,"cvs",1.424492252362,"health_plan"
2018,"united_health_group",1.58573452507448,"health_plan"
2018,"baidu",2.44278982711347,"internet_content"
2018,"adecoagro",1.94781864841745,"farm_products"
2018,"archer_daniels_midland",1.86989971149883,"farm_products"
2019,"warner_bros_discovery",1.54968073866507,"entertainment"
2019,"tesla",1.30955379976335,"auto_manufactures"
2019,"toyota_motor",1.65390195447596,"auto_manufactures"
2019,"netflix",1.28726225657346,"entertainment"
2019,"meta",4.1264773219479,"internet_content"
2019,"honda_motor",1.68055213108485,"auto_manufactures"
2019,"google",3.70511770314367,"internet_content"
2019,"fresh_del_monte",2.1598968407479,"farm_products"
2019,"elevance_health",1.69388737014762,"health_plan"
2019,"walt_disney_cia",1.93799890104401,"entertainment"
2019,"cvs",1.40542333474434,"health_plan"
2019,"united_health_group",1.55637401881372,"health_plan"
2019,"baidu",2.34485334744477,"internet_content"
2019,"adecoagro",1.68967828418231,"farm_products"
2019,"archer_daniels_midland",1.77607782980785,"farm_products"
2020,"warner_bros_discovery",1.57053999262809,"entertainment"
2020,"tesla",1.8350341332958,"auto_manufactures"
2020,"toyota_motor",1.63952315410822,"auto_manufactures"
2020,"netflix",1.39216728690413,"entertainment"
2020,"meta",5.13491910010959,"internet_content"
2020,"honda_motor",1.74694742851778,"auto_manufactures"
2020,"google",3.29256634250865,"internet_content"
2020,"fresh_del_monte",2.23034859876965,"farm_products"
2020,"elevance_health",1.62151789725925,"health_plan"
2020,"walt_disney_cia",1.77911657221545,"entertainment"
2020,"cvs",1.43288782341908,"health_plan"
2020,"united_health_group",1.55652071005917,"health_plan"
2020,"baidu",2.3618925921982,"internet_content"
2020,"adecoagro",1.63396971691903,"farm_products"
2020,"archer_daniels_midland",1.67420951611274,"farm_products"
2021,"warner_bros_discovery",1.63696448100423,"entertainment"
2021,"tesla",2.033881105146,"auto_manufactures"
2021,"toyota_motor",1.66992778473532,"auto_manufactures"
2021,"netflix",1.55159213502697,"entertainment"
2021,"meta",4.03782718692225,"internet_content"
2021,"honda_motor",1.8160644430972,"auto_manufactures"
2021,"google",3.33789822823855,"internet_content"
2021,"fresh_del_monte",2.22819672131148,"farm_products"
2021,"elevance_health",1.58905628383226,"health_plan"
2021,"walt_disney_cia",1.84098265791425,"entertainment"
2021,"cvs",1.47825121496276,"health_plan"
2021,"united_health_group",1.56347668481584,"health_plan"
2021,"baidu",2.43483553516741,"internet_content"
2021,"adecoagro",1.68208469055375,"farm_products"
2021,"archer_daniels_midland",1.66932318306173,"farm_products"
2022,"warner_bros_discovery",1.57031195068789,"entertainment"
2022,"tesla",2.25954994511526,"auto_manufactures"
2022,"toyota_motor",1.64975320148884,"auto_manufactures"
2022,"netflix",1.74695330193766,"entertainment"
2022,"meta",3.09472789682407,"internet_content"
2022,"honda_motor",1.87351812485267,"auto_manufactures"
2022,"google",3.34736070381232,"internet_content"
2022,"fresh_del_monte",2.33086253369272,"farm_products"
2022,"elevance_health",1.5469326307866,"health_plan"
2022,"walt_disney_cia",1.94393424469223,"entertainment"
2022,"cvs",1.45857027845578,"health_plan"
2022,"united_health_group",1.54184289461464,"health_plan"
2022,"baidu",2.55257625613705,"internet_content"
2022,"adecoagro",1.59845758354756,"farm_products"
2022,"archer_daniels_midland",1.68581662295174,"farm_products"
2023,"warner_bros_discovery",1.60918922461821,"entertainment"
2023,"tesla",2.47896951800786,"auto_manufactures"
2023,"toyota_motor",1.64217521587898,"auto_manufactures"
2023,"netflix",1.73152359295054,"entertainment"
2023,"meta",3.00337453403963,"internet_content"
2023,"honda_motor",1.77562359116422,"auto_manufactures"
2023,"google",3.38107601690572,"internet_content"
2023,"fresh_del_monte",2.5051140833989,"farm_products"
2023,"elevance_health",1.56679084619478,"health_plan"
2023,"walt_disney_cia",2.02297730806321,"entertainment"
2023,"cvs",1.44274720957641,"health_plan"
2023,"united_health_group",1.56589493195119,"health_plan"
2023,"baidu",2.82175635271347,"internet_content"
2023,"adecoagro",1.66666666666667,"farm_products"
2023,"archer_daniels_midland",1.79200288657089,"farm_products"
